video_id,title,description,channelTitle,videoPublishedAt,tags,viewCount,videoLikeCount,videoCommentCount,comment_id,author,text,commentLikeCount,commentPublishedAt
wHxJvwzcA4Y,"LIVE: ‘Not My War...’, Trump’s FIERY Speech Shakes Zelensky & EU After Putin Talks | Russia-Ukraine","LIVE NOW: 'NOT MY WAR...', President Donald Trump shocks European allies and Ukrainian President Volodymyr Zelensky with a bold statement following his latest call with Russian President Vladimir Putin. Speaking from the Oval Office, Trump declared, “This is not my war,” signaling a potential shift in U.S. involvement in the Russia-Ukraine conflict. While reaffirming support for peace efforts, Trump suggested Putin is ready to end the war, drawing praise from some and deep concern from NATO leaders.

#TrumpLive #UkraineCrisis #PutinCall #live #trump #trumplive #ukraine #ukraineceasefire #usa #usmilitary #englishnews #englishnewslive #usnews #trumpnews #zelenskyy #nato #putin",Hindustan Times,2025-05-21T19:51:18Z,russia ukraine war;ukraine;ukraine war;russia;donald trump;ukraine russia war;trump ukraine;war in ukraine;trump;russia ukraine;ukraine russia;trump russia ukraine;russia ukraine war update;trump ukraine war;russia ukraine news;trump putin;trump on russia ukraine war;russia war;trump end russia ukraine war;donald trump on russia ukraine war;trump news;trump russia;russia vs ukraine;trump ukraine russia;russia war ukraine;russia-ukraine war;live;us,14455,91,12,UgxM_T0XzAcsIVU6zkJ4AaABAg,@EmielVanRoost-b4z,"Dwaze Trump, zeveren dat is iets waar je zeer sterk in bent  Biden was veel beter dan jij.",0,2025-05-21T21:49:07Z
wHxJvwzcA4Y,"LIVE: ‘Not My War...’, Trump’s FIERY Speech Shakes Zelensky & EU After Putin Talks | Russia-Ukraine","LIVE NOW: 'NOT MY WAR...', President Donald Trump shocks European allies and Ukrainian President Volodymyr Zelensky with a bold statement following his latest call with Russian President Vladimir Putin. Speaking from the Oval Office, Trump declared, “This is not my war,” signaling a potential shift in U.S. involvement in the Russia-Ukraine conflict. While reaffirming support for peace efforts, Trump suggested Putin is ready to end the war, drawing praise from some and deep concern from NATO leaders.

#TrumpLive #UkraineCrisis #PutinCall #live #trump #trumplive #ukraine #ukraineceasefire #usa #usmilitary #englishnews #englishnewslive #usnews #trumpnews #zelenskyy #nato #putin",Hindustan Times,2025-05-21T19:51:18Z,russia ukraine war;ukraine;ukraine war;russia;donald trump;ukraine russia war;trump ukraine;war in ukraine;trump;russia ukraine;ukraine russia;trump russia ukraine;russia ukraine war update;trump ukraine war;russia ukraine news;trump putin;trump on russia ukraine war;russia war;trump end russia ukraine war;donald trump on russia ukraine war;trump news;trump russia;russia vs ukraine;trump ukraine russia;russia war ukraine;russia-ukraine war;live;us,14455,91,12,UgwFbmktADEXvjJZadV4AaABAg,@Major42,Trump= 😵‍💫👈,1,2025-05-21T20:28:09Z
wHxJvwzcA4Y,"LIVE: ‘Not My War...’, Trump’s FIERY Speech Shakes Zelensky & EU After Putin Talks | Russia-Ukraine","LIVE NOW: 'NOT MY WAR...', President Donald Trump shocks European allies and Ukrainian President Volodymyr Zelensky with a bold statement following his latest call with Russian President Vladimir Putin. Speaking from the Oval Office, Trump declared, “This is not my war,” signaling a potential shift in U.S. involvement in the Russia-Ukraine conflict. While reaffirming support for peace efforts, Trump suggested Putin is ready to end the war, drawing praise from some and deep concern from NATO leaders.

#TrumpLive #UkraineCrisis #PutinCall #live #trump #trumplive #ukraine #ukraineceasefire #usa #usmilitary #englishnews #englishnewslive #usnews #trumpnews #zelenskyy #nato #putin",Hindustan Times,2025-05-21T19:51:18Z,russia ukraine war;ukraine;ukraine war;russia;donald trump;ukraine russia war;trump ukraine;war in ukraine;trump;russia ukraine;ukraine russia;trump russia ukraine;russia ukraine war update;trump ukraine war;russia ukraine news;trump putin;trump on russia ukraine war;russia war;trump end russia ukraine war;donald trump on russia ukraine war;trump news;trump russia;russia vs ukraine;trump ukraine russia;russia war ukraine;russia-ukraine war;live;us,14455,91,12,UgwNf-XU41Orjj7mtKB4AaABAg,@deborahdean8867,"What idiot who gains full control and ships weapons and money, can say its not his war. It most certainly is. He should have stayed home if he didnt want to deal with it.",1,2025-05-21T19:54:11Z
wHxJvwzcA4Y,"LIVE: ‘Not My War...’, Trump’s FIERY Speech Shakes Zelensky & EU After Putin Talks | Russia-Ukraine","LIVE NOW: 'NOT MY WAR...', President Donald Trump shocks European allies and Ukrainian President Volodymyr Zelensky with a bold statement following his latest call with Russian President Vladimir Putin. Speaking from the Oval Office, Trump declared, “This is not my war,” signaling a potential shift in U.S. involvement in the Russia-Ukraine conflict. While reaffirming support for peace efforts, Trump suggested Putin is ready to end the war, drawing praise from some and deep concern from NATO leaders.

#TrumpLive #UkraineCrisis #PutinCall #live #trump #trumplive #ukraine #ukraineceasefire #usa #usmilitary #englishnews #englishnewslive #usnews #trumpnews #zelenskyy #nato #putin",Hindustan Times,2025-05-21T19:51:18Z,russia ukraine war;ukraine;ukraine war;russia;donald trump;ukraine russia war;trump ukraine;war in ukraine;trump;russia ukraine;ukraine russia;trump russia ukraine;russia ukraine war update;trump ukraine war;russia ukraine news;trump putin;trump on russia ukraine war;russia war;trump end russia ukraine war;donald trump on russia ukraine war;trump news;trump russia;russia vs ukraine;trump ukraine russia;russia war ukraine;russia-ukraine war;live;us,14455,91,12,UgyvCnrA7Rxn-I9NCKF4AaABAg,@fra-j3n,"Non si sterminano i  Popoli. 
I popoli , come le specie hanno i loro meccanismi regolatori  senza bisogno di forzare gli tsunami.
.se il presidente Trump potrà portare ☮️ dovrà lavorare a creare altre condizioni di sussistenza per il suo popolo.
L'era del petrolio finirà con il petrolio.",0,2025-05-21T19:54:04Z
RmtBA4szcYw,Russia-Ukraine War: Ukraine Battlefield Boils Over As Talks Loom | WION Pulse,"Kremlin on Wednesday rejected Ukrainian and European accusations that it was stalling Ukraine peace talks, saying it plans to name its conditions for a ceasefire, but declining to give a time frame. Watch to know more!

#russiaukrainewar #russia #war 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T19:16:09Z,War LIVE;war live;Russia Ukraine War;Ukraine News;Russia Airstrike Ukraine;NATO Warns Putin;russia news;Ukraine Repels Attack;russia strikes ukraine;War in Ukraine;Russian Bombing Ukraine;kyiv under attack;kyiv news;zelensky live;ukraine live news;putin news;Russia vs Ukraine Latest;Russia Strikes Ukraine;Ukraine War Update;Russia Ukraine Tensions;Russia vs Ukraine;trump putin meet;trump russia ukraine;war;live;wion;Iskander Missile,4293,57,5,UgwkgkB7LKmiuq0Tx494AaABAg,@UkruinsLoser,Zelensky is a legendary delusional clown... swallowed his own deceleration... now want peace talks after converting entire Ukraine into a best ruins to visit on earth... awesome for tourist 😂🤣😂,3,2025-05-22T00:14:03Z
RmtBA4szcYw,Russia-Ukraine War: Ukraine Battlefield Boils Over As Talks Loom | WION Pulse,"Kremlin on Wednesday rejected Ukrainian and European accusations that it was stalling Ukraine peace talks, saying it plans to name its conditions for a ceasefire, but declining to give a time frame. Watch to know more!

#russiaukrainewar #russia #war 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T19:16:09Z,War LIVE;war live;Russia Ukraine War;Ukraine News;Russia Airstrike Ukraine;NATO Warns Putin;russia news;Ukraine Repels Attack;russia strikes ukraine;War in Ukraine;Russian Bombing Ukraine;kyiv under attack;kyiv news;zelensky live;ukraine live news;putin news;Russia vs Ukraine Latest;Russia Strikes Ukraine;Ukraine War Update;Russia Ukraine Tensions;Russia vs Ukraine;trump putin meet;trump russia ukraine;war;live;wion;Iskander Missile,4293,57,5,Ugwlnq0oKWdJ8ELZjxp4AaABAg,@Shawn-nd6ew,Crim  stays with Russia!,1,2025-05-21T21:18:57Z
RmtBA4szcYw,Russia-Ukraine War: Ukraine Battlefield Boils Over As Talks Loom | WION Pulse,"Kremlin on Wednesday rejected Ukrainian and European accusations that it was stalling Ukraine peace talks, saying it plans to name its conditions for a ceasefire, but declining to give a time frame. Watch to know more!

#russiaukrainewar #russia #war 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T19:16:09Z,War LIVE;war live;Russia Ukraine War;Ukraine News;Russia Airstrike Ukraine;NATO Warns Putin;russia news;Ukraine Repels Attack;russia strikes ukraine;War in Ukraine;Russian Bombing Ukraine;kyiv under attack;kyiv news;zelensky live;ukraine live news;putin news;Russia vs Ukraine Latest;Russia Strikes Ukraine;Ukraine War Update;Russia Ukraine Tensions;Russia vs Ukraine;trump putin meet;trump russia ukraine;war;live;wion;Iskander Missile,4293,57,5,UgzF21Nk53qsjo7oqH54AaABAg,@odereharrisonethe1931,"So they now know that Russia is a world power , I wonder what European leaders have been thinking.",1,2025-05-21T19:59:42Z
RmtBA4szcYw,Russia-Ukraine War: Ukraine Battlefield Boils Over As Talks Loom | WION Pulse,"Kremlin on Wednesday rejected Ukrainian and European accusations that it was stalling Ukraine peace talks, saying it plans to name its conditions for a ceasefire, but declining to give a time frame. Watch to know more!

#russiaukrainewar #russia #war 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T19:16:09Z,War LIVE;war live;Russia Ukraine War;Ukraine News;Russia Airstrike Ukraine;NATO Warns Putin;russia news;Ukraine Repels Attack;russia strikes ukraine;War in Ukraine;Russian Bombing Ukraine;kyiv under attack;kyiv news;zelensky live;ukraine live news;putin news;Russia vs Ukraine Latest;Russia Strikes Ukraine;Ukraine War Update;Russia Ukraine Tensions;Russia vs Ukraine;trump putin meet;trump russia ukraine;war;live;wion;Iskander Missile,4293,57,5,UgzWZP--65AWttzoPyh4AaABAg,@WilliamPriceKing,Much ado about nothing.,2,2025-05-21T19:58:38Z
RmtBA4szcYw,Russia-Ukraine War: Ukraine Battlefield Boils Over As Talks Loom | WION Pulse,"Kremlin on Wednesday rejected Ukrainian and European accusations that it was stalling Ukraine peace talks, saying it plans to name its conditions for a ceasefire, but declining to give a time frame. Watch to know more!

#russiaukrainewar #russia #war 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T19:16:09Z,War LIVE;war live;Russia Ukraine War;Ukraine News;Russia Airstrike Ukraine;NATO Warns Putin;russia news;Ukraine Repels Attack;russia strikes ukraine;War in Ukraine;Russian Bombing Ukraine;kyiv under attack;kyiv news;zelensky live;ukraine live news;putin news;Russia vs Ukraine Latest;Russia Strikes Ukraine;Ukraine War Update;Russia Ukraine Tensions;Russia vs Ukraine;trump putin meet;trump russia ukraine;war;live;wion;Iskander Missile,4293,57,5,UgxpUzDgtHg_Wlh4x5F4AaABAg,@HoTrEtArDeDcHiXx,The carrot and the lion thesis ✍️,1,2025-05-21T19:29:48Z
VHuhpz_rzEE,"Russia-Ukraine War: Kremlin Readies New Front, Kyiv Warns Summer Offensive Imminent | Fineprint","Kremlin on Wednesday rejected Ukrainian and European accusations that it was stalling Ukraine peace talks, saying it plans to name its conditions for a ceasefire, but declining to give a time frame. Watch to know more!

#russiaukrainewar #russia #war 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T18:43:24Z,War LIVE;war live;Russia Ukraine War;Ukraine News;Russia Airstrike Ukraine;NATO Warns Putin;russia news;Ukraine Repels Attack;russia strikes ukraine;War in Ukraine;Russian Bombing Ukraine;kyiv under attack;kyiv news;zelensky live;ukraine live news;putin news;Russia vs Ukraine Latest;Russia Strikes Ukraine;Ukraine War Update;Russia Ukraine Tensions;Russia vs Ukraine;trump putin meet;trump russia ukraine;war;live;wion;Iskander Missile,13671,177,23,UgysVnA-k4xEMADs0pp4AaABAg,@JohnJohn-jp4sq,❤❤❤,0,2025-05-22T08:42:44Z
VHuhpz_rzEE,"Russia-Ukraine War: Kremlin Readies New Front, Kyiv Warns Summer Offensive Imminent | Fineprint","Kremlin on Wednesday rejected Ukrainian and European accusations that it was stalling Ukraine peace talks, saying it plans to name its conditions for a ceasefire, but declining to give a time frame. Watch to know more!

#russiaukrainewar #russia #war 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T18:43:24Z,War LIVE;war live;Russia Ukraine War;Ukraine News;Russia Airstrike Ukraine;NATO Warns Putin;russia news;Ukraine Repels Attack;russia strikes ukraine;War in Ukraine;Russian Bombing Ukraine;kyiv under attack;kyiv news;zelensky live;ukraine live news;putin news;Russia vs Ukraine Latest;Russia Strikes Ukraine;Ukraine War Update;Russia Ukraine Tensions;Russia vs Ukraine;trump putin meet;trump russia ukraine;war;live;wion;Iskander Missile,13671,177,23,Ugx6gevAJYMU-KTWEQB4AaABAg,@simon5887,Russia please Talk as you fight. Don't trust the west. From Africa.,0,2025-05-22T05:05:18Z
VHuhpz_rzEE,"Russia-Ukraine War: Kremlin Readies New Front, Kyiv Warns Summer Offensive Imminent | Fineprint","Kremlin on Wednesday rejected Ukrainian and European accusations that it was stalling Ukraine peace talks, saying it plans to name its conditions for a ceasefire, but declining to give a time frame. Watch to know more!

#russiaukrainewar #russia #war 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T18:43:24Z,War LIVE;war live;Russia Ukraine War;Ukraine News;Russia Airstrike Ukraine;NATO Warns Putin;russia news;Ukraine Repels Attack;russia strikes ukraine;War in Ukraine;Russian Bombing Ukraine;kyiv under attack;kyiv news;zelensky live;ukraine live news;putin news;Russia vs Ukraine Latest;Russia Strikes Ukraine;Ukraine War Update;Russia Ukraine Tensions;Russia vs Ukraine;trump putin meet;trump russia ukraine;war;live;wion;Iskander Missile,13671,177,23,Ugycai5QLssLgvf58414AaABAg,@Tayek1971,Love and support to Russia...from India. Zelensky pls surrender for the interest of Ukrainian. Ukraine is a very small but resourceful country.,1,2025-05-22T03:40:01Z
VHuhpz_rzEE,"Russia-Ukraine War: Kremlin Readies New Front, Kyiv Warns Summer Offensive Imminent | Fineprint","Kremlin on Wednesday rejected Ukrainian and European accusations that it was stalling Ukraine peace talks, saying it plans to name its conditions for a ceasefire, but declining to give a time frame. Watch to know more!

#russiaukrainewar #russia #war 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T18:43:24Z,War LIVE;war live;Russia Ukraine War;Ukraine News;Russia Airstrike Ukraine;NATO Warns Putin;russia news;Ukraine Repels Attack;russia strikes ukraine;War in Ukraine;Russian Bombing Ukraine;kyiv under attack;kyiv news;zelensky live;ukraine live news;putin news;Russia vs Ukraine Latest;Russia Strikes Ukraine;Ukraine War Update;Russia Ukraine Tensions;Russia vs Ukraine;trump putin meet;trump russia ukraine;war;live;wion;Iskander Missile,13671,177,23,UgxyJRGEJXVPB8bjVmd4AaABAg,@nerdymethods2115,1st it was no negotiations until there is a military defeat against russia. now its all about a ceasefire,0,2025-05-22T02:33:16Z
VHuhpz_rzEE,"Russia-Ukraine War: Kremlin Readies New Front, Kyiv Warns Summer Offensive Imminent | Fineprint","Kremlin on Wednesday rejected Ukrainian and European accusations that it was stalling Ukraine peace talks, saying it plans to name its conditions for a ceasefire, but declining to give a time frame. Watch to know more!

#russiaukrainewar #russia #war 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T18:43:24Z,War LIVE;war live;Russia Ukraine War;Ukraine News;Russia Airstrike Ukraine;NATO Warns Putin;russia news;Ukraine Repels Attack;russia strikes ukraine;War in Ukraine;Russian Bombing Ukraine;kyiv under attack;kyiv news;zelensky live;ukraine live news;putin news;Russia vs Ukraine Latest;Russia Strikes Ukraine;Ukraine War Update;Russia Ukraine Tensions;Russia vs Ukraine;trump putin meet;trump russia ukraine;war;live;wion;Iskander Missile,13671,177,23,UgyJG4C0gwRHCsFgGy94AaABAg,@Tayek1971,"Zelensky ,pls surrender and talk with Putin.Ukraine is a resourceful country  don't let it be finished by your wrong decision. Love from India.",2,2025-05-22T02:04:28Z
